Date,State,Cured,Deaths,Confirmed
2020-12-04,Jammu and Kashmir,104890,1718,111712
2020-12-04,Jharkhand,106868,977,109771
2020-12-04,Karnataka,852584,11821,889113
2020-12-04,Kerala,556378,2329,620049
2020-12-04,Ladakh,7713,119,8691
2020-12-04,Madhya Pradesh,193187,3300,210374
2020-12-04,Maharashtra,1703274,47472,1837358
2020-12-04,Manipur,22172,294,25536
2020-12-04,Meghalaya,11241,116,12005
2020-12-04,Mizoram,3647,6,3888
2020-12-04,Nagaland,10520,64,11283
2020-12-04,Odisha,314023,1755,320017
2020-12-04,Puducherry,36062,613,37119
2020-12-04,Punjab,141478,4862,154064
2020-12-04,Rajasthan,246572,2370,274486
2020-12-04,Sikkim,4669,111,5100
2020-12-04,Tamil Nadu,763428,11747,786163
2020-12-04,Telengana,261830,1467,272123
2020-12-04,Tripura,31947,372,32836
2020-12-04,Uttarakhand,70045,1263,76275
2020-12-04,Uttar Pradesh,518390,7848,549228
2020-12-04,West Bengal,460634,8576,493316
2020-12-05,Andaman and Nicobar Islands,4611,61,4742
2020-12-05,Andhra Pradesh,857233,7020,870675
2020-12-05,Arunachal Pradesh,15561,55,16367
2020-12-05,Assam,208967,987,213505
2020-12-05,Bihar,229883,1287,237006
2020-12-05,Chandigarh,16613,287,17828
2020-12-05,Chhattisgarh,221690,2956,243997
2020-12-05,Dadra and Nagar Haveli and Daman and Diu,3326,2,3340
2020-12-05,Delhi,548376,9497,586125
2020-12-05,Goa,46375,696,48459
2020-12-05,Gujarat,196992,4049,215819
2020-12-05,Haryana,223973,2539,240841
